Date open F0008 F0009 F0034 F0011 F0007 F0036 F0035 F0010 F0014 blank  
2015-07-03_05-09-11 -- 203.976805441 246.449785267 283.172650962 290.403627837 237.933768163 289.888618612 287.36575961 283.98239227 289.298204985 -- 
2015-07-03_05-11-51 -- 204.928456529 246.531067807 283.606691459 290.802270815 238.07113365 290.090871647 287.550039621 284.080654419 288.629908862 -- 
2015-07-03_05-12-42 -- 204.435235926 246.298536906 283.180286479 290.474453926 237.936293543 289.782780744 287.226221103 284.07465164 288.873722247 -- 
2015-07-03_05-13-33 -- 204.262214209 246.262723479 283.084964515 290.126693446 237.878547445 289.79296243 287.131103645 283.860565892 288.702147412 -- 
2015-07-03_05-16-49 -- 204.384033963 246.463935425 283.533118664 290.840677595 238.190601827 290.131625124 287.497891725 284.210273647 289.503803252 -- 
2015-07-03_05-17-23 -- 204.050637608 246.30770506 283.245805424 290.520073461 238.132207633 290.037912821 287.437028409 284.168608841 289.193886398 -- 
2015-07-03_05-17-56 -- 204.499800512 246.533297523 283.325930956 290.476833753 238.123544981 289.975226444 287.420396286 284.209935829 289.291703954 -- 
2015-07-03_05-19-59 -- 203.930117781 246.216504038 283.354137719 290.514861493 237.851677613 290.115446582 287.429092057 284.030994026 289.356987145 -- 
2015-07-03_05-20-50 -- 203.144468007 245.900861603 282.828774685 290.316388494 237.62253935 289.714856993 287.110857602 283.844445629 289.30716703 -- 
2015-07-03_05-21-24 -- 203.31710137 245.795718206 282.884742292 290.256263061 237.611421416 289.660248404 287.060601649 283.868923105 288.783223888 -- 
2015-07-03_05-24-23 -- 204.800746732 246.29290915 283.511046543 290.600558255 237.938125831 290.158202237 287.481790704 283.986205753 289.851080033 -- 
2015-07-03_05-25-15 -- 204.128029394 246.131891768 283.146183603 290.561608754 237.786933553 290.091915063 287.307611294 283.906850054 289.905239743 -- 
2015-07-03_05-25-48 -- 204.226659775 246.215163765 283.213230526 290.550894867 237.82124573 290.051364389 287.355281739 283.847535208 289.965002953 -- 
2015-07-03_05-28-46 -- 204.327817015 246.271860339 283.326450651 290.888200175 237.883073543 290.17909638 287.368965908 283.995163205 289.908789951 -- 
2015-07-03_05-29-19 -- 203.848173306 246.039373399 283.133282098 290.695482631 237.799976723 289.895150428 287.223120307 283.800586248 289.630528723 -- 
2015-07-03_05-29-53 -- 203.805023659 246.052029069 283.021502807 290.394442902 237.821983712 289.716981639 287.144829649 283.837155294 290.10821294 -- 
2015-07-03_05-31-56 -- 204.317850625 246.314178875 283.331705781 290.441678585 238.0896844 289.857009815 287.262131573 283.857631898 289.981335401 -- 
2015-07-03_05-32-29 -- 204.129401389 246.211156427 282.909877066 290.093211406 237.948890791 289.61743229 287.086744019 283.912144685 290.06980388 -- 
2015-07-03_05-33-02 -- 203.907809706 246.159712679 282.93906785 290.061967666 237.871824385 289.680661671 286.936098193 283.797624314 290.158912116 -- 
2015-07-03_05-35-04 -- 205.007828089 246.47587984 283.49105216 290.493684121 238.098449038 289.965967761 287.469269356 284.033441228 289.334382941 -- 
2015-07-03_05-35-56 -- 204.634962748 246.314534545 283.095509214 290.045740643 238.010876939 289.540307551 287.012147887 283.949389577 286.87017504 -- 
2015-07-03_05-36-29 -- 204.792867563 246.343107002 283.036108063 290.091855898 238.012752754 289.560978886 286.996597882 283.844798152 288.299269291 -- 
2015-07-03_05-39-09 -- 204.819489988 246.433524628 283.521765089 290.374911473 238.112773093 289.860036682 287.351849486 284.214732262 290.132194697 -- 
2015-07-03_05-40-20 -- 204.513713543 246.363457749 283.257175808 290.030390532 238.055541347 289.514545204 287.191508632 284.089068205 290.110693056 -- 
2015-07-03_05-41-30 -- 204.635230589 246.363149535 283.053328949 289.838065413 237.988323491 289.370711248 287.089764352 284.106041174 289.494793679 -- 
2015-07-03_05-43-32 -- 204.907559842 246.680932596 283.412264904 290.128663051 238.07518434 289.579288227 287.316045191 284.123618849 288.488448177 -- 
2015-07-03_05-44-06 -- 204.719825244 246.499608882 283.266267766 289.948384939 237.953956316 289.373536641 287.044240939 283.93684151 288.411107888 -- 
2015-07-03_05-44-57 -- 204.545282195 246.395711598 282.913409842 289.758168803 237.847426942 289.188621652 286.854916267 283.894280478 288.418950599 -- 
2015-07-03_05-47-55 -- 205.695378376 246.894763455 283.792733583 290.427725926 238.195660793 289.865580406 287.374859818 284.21831946 289.605401793 -- 
2015-07-03_05-48-46 -- 205.300556527 246.476808321 283.232827472 289.862476297 238.108957326 289.270422307 287.051526615 284.089459809 290.030654066 -- 
2015-07-03_05-49-38 -- 204.984578412 246.476713918 283.230126211 289.887468638 238.092468006 289.297435235 286.983092004 284.029175487 289.887880812 -- 
2015-07-03_05-52-37 -- 205.889419596 246.835734835 283.749581294 290.229614332 238.371655174 289.689456489 287.377982485 284.155098776 290.044446587 -- 
2015-07-03_05-53-29 -- 205.280699472 246.659134323 283.445776245 289.945253797 238.224501815 289.345308797 287.069082284 284.032622228 289.270683155 -- 
2015-07-03_05-54-20 -- 205.417821909 246.757497324 283.272338395 289.851329796 238.232698825 289.375909997 287.042157375 283.924631548 288.740947618 -- 
2015-07-03_05-57-18 -- 218.352978909 252.933496238 284.234780205 290.208620852 240.461433886 289.851022567 287.11435351 283.952827364 289.574550668 -- 
2015-07-03_05-58-28 -- 205.140617987 246.542067026 282.92925971 289.775358334 238.074544684 289.231425098 286.888799806 283.801626955 287.397083859 -- 
2015-07-03_05-59-19 -- 204.645478526 246.320064257 283.003181531 289.579593075 237.85576107 289.085156057 286.814393078 283.778599856 288.874552517 -- 
2015-07-03_06-01-41 -- 205.528548116 246.694847752 283.546816347 290.0531016 238.311322147 289.706524129 287.198960184 284.050971812 289.385877542 -- 
2015-07-03_06-02-15 -- 205.165026714 246.591055933 283.356026539 289.980598792 238.133912234 289.499581923 287.11740182 283.873929503 289.249033765 -- 
2015-07-03_06-03-08 -- 205.813103683 246.973176139 283.338313528 289.857626455 238.369822216 289.189464364 286.964398654 283.828629153 288.851881577 -- 
2015-07-03_06-05-47 -- 206.479966536 247.364056945 283.692947852 289.961794917 239.169747877 289.493199309 287.437886846 284.576474288 288.843250756 -- 
2015-07-03_06-06-38 -- -- 251.784269275 283.642044569 289.830708745 238.397240838 289.346155484 286.935708068 283.841844633 288.836723325 -- 
2015-07-03_06-07-29 -- 204.667226722 246.450746549 282.909626032 289.446495053 238.041810566 289.110209105 286.765746105 283.64485147 289.201975602 -- 
2015-07-03_06-10-46 -- 204.747821225 246.338456891 283.259917609 289.810599527 238.058254782 289.561571339 287.021594774 283.841610103 288.388738704 -- 
2015-07-03_06-11-19 -- 204.939786677 246.450556105 283.127567794 289.83286746 238.108964877 289.214797622 287.011770192 283.839333797 289.043349861 -- 
2015-07-03_06-11-53 -- 204.628496255 246.314789519 283.010588145 289.659172832 238.057070466 289.096226209 286.686907517 283.799294588 288.986611569 -- 
2015-07-03_06-13-57 -- 205.447288583 246.675821116 283.324140671 289.861807003 238.032889961 289.361623603 286.964481588 283.925474954 289.941138576 -- 
2015-07-03_06-14-31 -- 205.479561716 246.675547226 283.052022946 289.635768459 238.020382129 289.131717413 286.794754011 283.819617959 289.676739881 -- 
2015-07-03_06-15-05 -- 204.893394465 246.41644379 282.892886352 289.387792784 237.859953965 289.051205527 286.749789082 283.653179559 289.493789821 -- 
2015-07-03_06-17-45 -- 205.111792643 246.431797753 283.263762637 289.718457218 238.11409701 289.272021492 286.871559009 283.802812841 289.791343763 -- 
2015-07-03_06-18-36 -- 204.696438762 246.322791689 282.896700362 289.539522034 237.968096597 289.000909242 286.744155398 283.630784702 289.261675911 -- 
2015-07-03_06-19-27 -- 203.995544559 246.074592586 282.762541058 289.380787074 237.775087171 289.055572082 286.576045199 283.37019402 288.905629242 -- 
2015-07-03_06-22-07 -- 204.042425556 245.904328226 282.578556061 289.568957309 237.722211734 289.228968525 286.519207498 283.274088421 288.847956552 -- 
2015-07-03_06-22-40 -- 203.715386239 245.704078312 282.535769269 289.479790334 237.598523199 289.216013239 286.4126916 283.198782585 289.023085686 -- 
2015-07-03_06-23-14 -- 203.709330301 245.742865285 282.44026587 289.497683504 237.531402201 288.945842118 286.314682754 283.129687982 288.826762676 -- 
2015-07-03_06-25-34 -- 203.415271635 245.685901214 282.504479271 289.745584553 237.513873778 289.224920251 286.437482588 283.215614299 286.161036896 -- 
2015-07-03_06-26-08 -- 203.112355398 245.524676484 282.315873384 289.620874181 237.451086463 289.059484043 286.331775233 283.215444702 289.139664131 -- 
2015-07-03_06-26-59 -- 202.470752304 245.368241443 282.105128422 289.4550979 237.267357344 288.786091682 286.138784476 282.931945956 288.552546726 -- 
2015-07-03_06-29-03 -- 203.872719065 245.995926699 282.84981189 289.468411568 237.658113627 288.933398427 286.639791366 283.512438506 287.200125683 -- 
2015-07-03_06-29-55 -- 203.509804302 245.834401879 282.56848767 289.099729909 237.448937492 288.864754162 286.385879282 283.138129278 288.443691302 -- 
2015-07-03_06-30-46 -- 202.67354068 245.285819164 282.121580716 289.193387074 237.167663292 288.650543936 286.143744123 282.914535837 288.486818245 -- 
2015-07-03_06-33-27 -- 202.65151156 245.425694138 282.460452253 289.529595161 237.31826256 289.128765654 286.530116841 282.981971113 288.304703631 -- 
2015-07-03_06-34-19 -- 201.831908274 244.995765204 281.822108156 289.278716356 237.028005893 288.821354024 286.266548039 282.758597554 287.682269515 -- 
2015-07-03_06-34-52 -- 202.299663471 245.183847865 281.947467186 289.344808032 237.108192302 288.628678919 286.196005393 282.778384104 288.292575003 -- 
2015-07-03_06-37-31 -- 202.984483172 245.387253349 282.278770425 289.674828303 237.330745018 289.185403269 286.381225415 282.937774388 288.54500403 -- 
2015-07-03_06-38-41 -- 202.396738427 245.116497315 281.812210215 289.385320556 237.279392973 288.691905552 286.029325535 282.597425643 288.104459332 -- 
2015-07-03_06-39-33 -- 203.041071432 245.45202392 281.872497265 289.251393497 237.460402067 288.690261174 285.826949819 282.552100469 288.063933719 -- 
2015-07-03_06-42-13 -- 216.770478558 250.273305234 282.924208281 289.575094946 241.52588727 288.941431783 286.372313042 283.109319679 288.787750934 -- 
2015-07-03_06-43-23 -- 211.261499816 248.101589114 282.18782669 289.18850986 239.7454598 288.647336962 285.993844386 282.686591613 288.64979303 -- 
2015-07-03_06-44-33 -- 211.59662065 248.303445166 282.177363186 289.239244322 240.149550847 288.824195666 286.093043323 282.769473558 286.386459145 -- 
2015-07-03_06-47-12 -- 212.882338453 248.622831854 282.522177332 289.622600131 240.0555636 289.234454994 286.466599988 282.969767642 288.452983789 -- 
2015-07-03_06-47-45 -- 209.308539906 247.336538502 281.859973364 289.16984612 239.051440998 288.96515989 286.421874626 282.724394386 288.422573802 -- 
2015-07-03_06-48-37 -- 206.911536847 246.414371618 281.603695877 288.923518876 238.307629304 288.69215879 286.078639457 282.640861686 288.462373509 -- 
2015-07-03_06-51-16 -- 204.351179231 245.691608372 282.005174583 289.398997796 237.561535083 288.976562112 286.174261601 282.837785256 288.534223555 -- 
2015-07-03_06-51-50 -- 204.093359328 245.656646212 281.73241907 289.065674252 237.418931778 288.720060179 285.995402434 282.63168814 288.24841829 -- 
2015-07-03_06-52-41 -- 204.59029348 245.791597719 281.505172284 288.929782116 237.593874421 288.574980996 285.868837326 282.578178529 287.392939532 -- 
2015-07-03_06-54-45 -- 207.037501284 246.556355139 282.203741938 289.437377764 238.404079262 288.934134569 286.334309571 283.069188932 288.359308851 -- 
2015-07-03_06-55-18 -- 206.840227164 246.725291746 282.144103205 289.234068469 238.36844192 288.687351316 286.304290962 283.006545257 288.29902539 -- 
2015-07-03_06-55-52 -- 206.872005807 246.505397776 282.114531215 288.973059614 238.341104831 288.703573511 286.127175109 282.936516876 288.320905203 -- 
2015-07-03_06-58-14 -- 205.29467848 246.097446235 282.546441088 289.294453356 237.676163738 288.643927242 286.2010327 283.128297148 288.958547763 -- 
2015-07-03_06-59-24 -- 204.204167952 245.727403106 282.223866016 289.000797285 237.434524792 288.412355351 285.861652246 282.886300828 287.866934795 -- 
2015-07-03_07-00-16 -- 204.355146801 245.771292813 282.275991661 288.94549564 237.538828409 288.484156326 286.026032736 282.960515497 288.381961455 -- 
2015-07-03_07-03-50 -- 206.881843726 246.734656977 282.617659018 289.081296541 238.365766115 288.611810909 286.164214735 283.174230596 288.3871975 -- 
2015-07-03_07-04-23 -- 206.228172031 246.453785943 282.296425971 289.096943677 238.173542859 288.579274206 286.160608641 283.124075107 287.946160253 -- 
2015-07-03_07-05-15 -- 207.082293082 246.794414732 282.239993677 288.981835971 238.5501976 288.48554762 286.186064554 283.093113202 288.643645708 -- 
2015-07-03_07-08-14 -- 209.678859764 247.586149477 282.468087596 289.052460186 239.28053071 288.660488946 286.309021941 283.371188308 288.205346478 -- 
2015-07-03_07-09-05 -- 209.886636629 247.598333089 282.186859462 288.703937702 239.427672795 288.304355277 286.061899674 283.220388739 288.328515221 -- 
2015-07-03_07-09-57 -- 211.999078721 248.356400816 282.245768258 288.580136836 240.117960091 288.290250976 285.997145003 283.144985296 288.283071057 -- 
2015-07-03_07-13-30 -- 228.042142201 255.224685447 283.512782236 289.02648447 246.724013841 288.797970373 286.901860178 284.056297202 288.710730161 -- 
2015-07-03_07-14-04 -- 227.817157204 254.955814652 283.263129149 288.727512462 246.501722953 288.614922389 286.604394504 283.979871165 288.229464151 -- 
2015-07-03_07-14-37 -- 226.609492428 254.356031498 283.121573219 288.841065873 245.660328531 288.418526043 286.420305173 283.846966039 288.214082046 -- 
2015-07-03_07-16-41 -- 217.68622754 250.472560213 282.722390823 288.721603382 242.061259693 288.602243904 286.278231547 283.324466959 285.612471821 -- 
2015-07-03_07-17-14 -- 215.513301049 249.741736268 282.428422216 288.826105013 241.50823484 288.480197978 286.215929646 283.154850636 285.952168463 -- 
2015-07-03_07-17-48 -- 214.63505863 249.41130839 282.355138755 288.746486737 241.23180925 288.235168184 286.066266413 283.07267561 287.568454315 -- 
2015-07-03_07-20-27 -- 217.194660914 250.505389858 282.939805489 289.269939603 242.209451009 288.779592078 286.440555302 283.406070181 287.501225345 -- 
2015-07-03_07-21-00 -- 218.527263495 251.142277699 282.862688592 288.98421495 243.027950887 288.532154645 286.481172199 283.563682737 286.115594158 -- 
2015-07-03_07-21-33 -- 221.453341462 252.290191918 282.903275236 288.912242088 244.021058994 288.422300872 286.321844739 283.660722276 287.513389762 -- 
2015-07-03_07-24-50 -- 223.983364304 253.4667887 283.453622305 289.214015555 245.267183166 288.726074836 286.87028688 284.114949208 289.44925172 -- 
2015-07-03_07-25-42 -- 228.447997503 255.536842346 283.637983021 289.152082796 247.202762101 288.685894397 286.80619383 284.195841697 288.407621318 -- 
2015-07-03_07-26-15 -- 230.772864587 256.653184589 283.774968209 289.219727399 248.212890357 288.564517771 286.809299391 284.313351668 289.769738923 -- 
2015-07-03_07-28-18 -- 241.799024121 261.940230233 284.675195955 289.257853523 253.574196142 288.81149123 287.428874932 285.11559732 290.238398473 -- 
2015-07-03_07-28-51 -- 243.54647015 262.781416818 284.79444923 289.220494422 254.393439591 288.639066421 287.212289464 285.138203453 289.830469087 -- 
2015-07-03_07-29-43 -- 244.621770405 263.275434652 284.828539266 289.281002487 254.730279666 288.85836847 287.439771056 285.194812434 289.303844056 -- 
2015-07-03_07-32-59 -- 244.511655063 263.15029937 284.894971763 289.324185085 254.751562382 288.871609658 287.290460468 285.327131113 288.808861906 -- 
2015-07-03_07-33-50 -- 243.026044365 262.338249938 284.560980316 288.968014499 254.004677253 288.631473871 286.876645553 284.954853842 288.279217527 -- 
2015-07-03_07-34-42 -- 241.515533913 261.529375766 284.328836931 289.076296894 253.340006955 288.882829827 286.959225019 284.839927607 288.37062738 -- 
2015-07-03_07-36-47 -- 245.457471244 263.642370936 285.043620089 289.36772173 255.331715826 289.078570703 287.471048736 285.332416008 288.584921729 -- 
2015-07-03_07-37-21 -- 245.692637518 263.828302996 284.840860471 289.123926863 255.766173185 288.807730803 287.194320215 285.301720138 288.67890864 -- 
2015-07-03_07-38-13 -- 245.731496965 263.648725419 284.664051667 289.074686964 255.249668687 288.694451834 287.05506653 285.040453513 287.84639546 -- 
2015-07-03_07-40-52 -- 246.162906697 264.083388454 285.028715045 289.109364579 255.836014931 288.917471789 287.342314218 285.542182821 288.069327972 -- 
2015-07-03_07-41-25 -- 247.137276106 264.595791018 284.870125878 289.010725159 256.321566714 288.673416154 287.266726369 285.592113269 288.208194551 -- 
2015-07-03_07-41-59 -- 248.188807605 265.165878593 284.987077197 289.109390267 256.83280507 288.844319398 287.369915787 285.679574354 287.548057986 -- 
2015-07-03_07-45-15 -- 247.991378241 264.83196332 285.257428226 289.422575169 256.22277301 289.020728055 287.517859295 285.596717783 289.531622286 -- 
2015-07-03_07-45-49 -- 244.640625242 263.082321307 284.55169463 289.165406903 254.597010248 288.656462062 287.149568899 285.131045088 289.671393874 -- 
2015-07-03_07-46-22 -- 242.854040997 262.176971988 284.421070954 289.162415285 254.062693998 288.328495686 287.033282412 284.965814502 288.615767195 -- 
2015-07-03_07-48-24 -- 239.086705254 260.28292099 284.382044246 289.436780892 252.562057796 288.997587329 287.236880558 284.938682301 290.018875323 -- 
2015-07-03_07-48-57 -- 240.343886232 260.969052505 284.309693953 289.361672267 253.293316775 288.93503563 287.209504048 284.987458714 289.788238638 -- 
2015-07-03_07-49-31 -- 241.395265159 261.529336369 284.430537046 289.343910242 253.723074351 288.87714346 287.277177857 285.149609789 289.081766073 -- 
2015-07-03_07-51-33 -- 246.234262695 264.168378618 285.187725544 289.582035566 256.766806627 289.267193661 287.812762553 285.693308806 289.427718884 -- 
2015-07-03_07-52-24 -- 249.108521632 265.528593143 285.124313804 289.372804956 257.801288514 289.021443586 287.685373887 285.668512121 289.845890668 -- 
2015-07-03_07-53-16 -- 248.82367469 265.457524511 285.133516071 289.501403413 257.605321784 289.240038348 287.577390306 285.607006289 289.17683003 -- 
2015-07-03_07-55-36 -- 245.015175118 263.261119534 285.054021992 289.745544152 255.131515123 289.249539237 287.431115286 285.287496694 289.640354993 -- 
2015-07-03_07-56-10 -- 244.58479522 263.098730068 284.712419515 289.20566606 255.060748218 288.951739933 287.346162984 285.240514907 289.606491257 -- 
2015-07-03_07-57-02 -- 242.402766841 261.930915191 284.536942287 289.471597854 253.951946334 288.903569438 287.186422226 285.060025398 289.358083878 -- 
2015-07-03_07-59-42 -- 234.483939737 258.044670304 284.271730153 289.386873242 250.024727101 289.114932595 287.114016399 284.718338438 288.718187511 -- 
2015-07-03_08-00-16 -- 232.729293594 257.139657168 283.898310088 289.223169918 249.175040904 288.875469921 286.994210278 284.569372671 288.856459374 -- 
2015-07-03_08-00-49 -- 230.265815015 256.047201272 283.835419234 289.202202026 247.975817263 288.881013034 286.882861856 284.376014938 288.935218041 -- 
2015-07-03_08-02-52 -- 226.470141123 254.40901529 283.813584157 289.327269044 246.487475929 288.882672576 287.051501715 284.336860756 288.434295173 -- 
2015-07-03_08-03-26 -- 225.830826448 254.137888909 283.704440632 289.299494541 246.250825557 288.740068313 286.872513047 284.282226932 288.494108033 -- 
2015-07-03_08-04-17 -- 225.769851707 254.197286893 283.677326905 289.181177389 246.048876943 288.774592204 286.737131989 284.250922085 288.308530641 -- 
2015-07-03_08-06-57 -- 241.995690702 262.084612593 284.927666675 289.373429349 254.531941891 289.081777992 287.434977224 285.424841385 288.499076387 -- 
2015-07-03_08-07-30 -- 245.705612154 263.903961814 284.922553227 289.003222891 256.537510141 288.849569673 287.413987304 285.638497604 288.359968 -- 
2015-07-03_08-08-03 -- 249.176005593 265.760698427 285.343696851 289.093670963 258.317666776 288.985937435 287.71991152 285.895093403 288.421721902 -- 
2015-07-03_08-10-26 -- 252.840655717 267.670246261 285.755223506 289.550959725 260.519018309 289.385583017 288.07746346 286.207978494 289.270213498 -- 
2015-07-03_08-11-00 -- 254.664367857 268.564396865 285.624612696 289.19992029 261.605574739 289.164940932 287.808585771 286.302838063 289.06159853 -- 
2015-07-03_08-11-33 -- 255.777074309 269.159094459 285.780527407 289.311311457 262.200159067 289.214775093 287.85924795 286.301181995 289.177636378 -- 
2015-07-03_08-13-38 -- 255.609264563 269.07363452 286.056118282 289.700679298 262.017047102 289.663745622 288.233323661 286.459490382 289.529684914 -- 
2015-07-03_08-14-30 -- 255.244213595 268.751059755 285.78782296 289.488037643 261.685309569 289.266942658 287.953768461 286.258852742 289.529644371 -- 
2015-07-03_08-15-40 -- 253.11376056 267.625830417 285.382359874 289.385265362 260.278889172 289.265045965 287.746038558 286.029514616 288.674300615 -- 
2015-07-03_08-18-38 -- 250.051198805 265.946069797 285.544426053 289.707712664 258.335183445 289.364499727 287.858777921 285.841041891 290.297309998 -- 
2015-07-03_08-19-30 -- 249.430262096 265.709529054 285.414623277 289.369461922 258.262927501 289.045731982 287.534698738 285.714019573 290.290768768 -- 
2015-07-03_08-20-03 -- 249.380141108 265.585362755 285.145108701 289.220769433 257.893384635 288.957046088 287.537885804 285.598294362 290.343032146 -- 
2015-07-03_08-22-05 -- 240.218538957 260.832690105 284.584992129 289.437816595 252.083009971 289.225276724 287.237401164 284.927982861 289.762770389 -- 
2015-07-03_08-22-38 -- 235.811215697 258.66788248 284.080470384 289.234620317 249.762233245 288.923197287 286.968862948 284.545804899 289.547791778 -- 
2015-07-03_08-23-12 -- 231.907110792 256.92938082 283.803110641 289.220534048 247.627927827 289.055155477 286.873564004 284.487852609 289.499358279 -- 
2015-07-03_08-25-15 -- 229.12150806 256.202608423 284.226255309 289.496733625 246.150565684 289.273733864 287.217047858 284.773431518 288.330697951 -- 
2015-07-03_08-25-48 -- 227.854486877 255.526567218 283.965436919 289.386650072 245.310945289 289.105800156 286.979779515 284.540585653 288.288786686 -- 
2015-07-03_08-26-40 -- 226.218763186 254.947746591 283.612174529 289.088913052 245.200333584 288.786337016 287.003456232 284.505112892 288.149295414 -- 
2015-07-03_08-29-37 -- 235.317516968 259.308205745 284.967357972 289.697703296 248.97563575 289.281215714 287.706595439 285.298697267 289.205027202 -- 
2015-07-03_08-31-05 -- 238.600541813 260.862481499 284.785225354 289.430227309 250.934208565 289.198191495 287.575342668 285.573208019 289.128475021 -- 
2015-07-03_08-31-57 -- 241.370072528 262.106846134 284.968103665 289.507142966 252.09096385 289.158515092 287.522290351 285.603285898 289.304869487 -- 
2015-07-03_08-34-18 -- 246.383922101 264.546057747 285.668964302 290.099620765 255.867388135 289.420261098 287.811651084 286.054413728 289.313999116 -- 
2015-07-03_08-35-10 -- 249.086714542 265.798025868 285.582063233 289.613397018 257.283127647 289.351893669 287.776601002 285.951614049 289.242884269 -- 
2015-07-03_08-36-20 -- 250.156005983 266.229154016 285.254099248 289.310775391 257.808429753 288.996148019 287.614432917 286.001655644 288.961669635 -- 
2015-07-03_08-38-59 -- 251.420889654 266.870118012 285.681776383 289.702545291 258.785765975 289.404334048 288.112780291 286.165101341 289.551034738 -- 
2015-07-03_08-40-09 -- 250.247231372 266.189896666 285.557712671 289.548796638 257.603781328 289.239297292 287.803295373 286.015420354 289.222821057 -- 
2015-07-03_08-40-43 -- 248.159896302 265.183638454 285.360130248 289.434474452 256.234275811 288.989769399 287.619004025 285.765384764 289.12374756 -- 
2015-07-03_08-44-00 -- 237.89120984 260.171809799 284.861211243 289.457104839 250.455034134 289.155750479 287.305251295 284.997961162 288.140997247 -- 
2015-07-03_08-44-51 -- 232.850658773 257.395236302 284.07265277 289.041383673 247.600326964 288.526238628 286.888672121 284.492778346 287.734813099 -- 
2015-07-03_08-45-25 -- 228.585446629 255.541210852 283.838374248 289.219867971 246.081651652 288.66680976 286.677248571 284.29463345 287.681394521 -- 
2015-07-03_08-48-40 -- 216.57257963 250.370096358 283.30745872 289.681779762 242.437500917 289.022930785 286.738944218 283.988893088 287.923900604 -- 
2015-07-03_08-49-50 -- 223.064271235 253.11689496 283.400733426 289.334288683 245.059490816 288.694431986 286.794618137 284.031266547 288.677160703 -- 
2015-07-03_08-50-23 -- 222.828959036 252.872762849 283.335774947 289.176979423 244.483538131 288.711704438 286.868032919 284.213831011 287.788233925 -- 
2015-07-03_08-52-45 -- 219.206318892 251.516641167 283.532501876 289.542955714 243.560405893 289.131958659 287.02860252 284.10713427 288.513984329 -- 
2015-07-03_08-53-19 -- 222.328367771 252.742714467 283.422467663 289.326146181 245.227824615 288.845348314 286.834249156 284.210911842 288.043714825 -- 
2015-07-03_08-53-52 -- 226.378320547 254.564586058 283.728151617 289.368133113 247.141758323 288.950841124 286.965995815 284.427048071 288.086189961 -- 
2015-07-03_08-56-51 -- 242.812209058 262.659982237 285.330475431 289.901447918 254.855566074 289.400188731 287.785830101 285.72059728 288.862936449 -- 
2015-07-03_08-57-42 -- 246.026615381 264.139743498 285.374349649 289.764442574 255.625944676 289.170264954 287.575195228 285.729177662 288.758742257 -- 
2015-07-03_08-58-34 -- 244.685481959 263.494483486 285.123145744 289.531976636 254.823417099 289.243016853 287.625856681 285.64036085 288.25128395 -- 
2015-07-03_09-01-31 -- 244.753227342 263.633911021 285.48089885 289.864646936 254.827161602 289.447703151 287.754905048 285.870024415 288.509512532 -- 
2015-07-03_09-02-05 -- 244.653572244 263.572610269 285.317030256 289.808715054 254.959629985 289.519111048 287.794172685 285.919041652 288.534526284 -- 
2015-07-03_09-02-56 -- 244.377276364 263.214852633 285.142045864 289.611856032 254.15363561 289.259594833 287.5711988 285.67223918 287.951502733 -- 
2015-07-03_09-05-00 -- 239.267250704 260.767355841 285.040897196 289.780288514 251.666853504 289.298186195 287.607162885 285.287269013 288.755185498 -- 
2015-07-03_09-05-33 -- 237.034480525 259.496066727 284.650689845 289.619895199 250.668759881 289.395974925 287.729080906 285.347512677 288.621095464 -- 
2015-07-03_09-06-06 -- 235.38864228 258.877676125 284.560832217 289.607836639 250.098632681 289.200454748 287.452550413 285.115076655 288.964290331 -- 
2015-07-03_09-08-28 -- 241.0471653 261.713638519 285.278122052 289.910733965 252.763722207 289.520910846 287.806588634 285.58312821 288.757478957 -- 
2015-07-03_09-09-38 -- 237.190431566 259.649226844 284.712486447 289.592568917 250.668673566 289.308380856 287.460154439 285.192256033 288.679435816 -- 
2015-07-03_09-10-29 -- 234.7760885 258.499110757 284.53170014 289.61505982 249.638903511 289.279459399 287.391682621 285.061625889 288.6897748 -- 
2015-07-03_09-14-04 -- 228.329536455 255.562512558 284.281506962 289.423309087 246.199254563 288.996138422 287.091777279 284.693758988 287.63530533 -- 
2015-07-03_09-14-38 -- 225.831075645 254.570844813 284.102689798 289.311613689 245.408504237 289.029869249 287.071261816 284.598667089 286.484122076 -- 
2015-07-03_09-15-11 -- 224.605389817 253.952413539 283.770299774 289.180481962 244.638311622 288.79509753 286.815503612 284.317047515 288.108760184 -- 
2015-07-03_09-18-09 -- 217.002678112 250.938857766 284.052978678 289.590947314 241.76538626 289.015647097 287.050174252 284.266426252 288.725317375 -- 
2015-07-03_09-19-01 -- 215.91892043 250.606346847 283.74287398 289.220791715 241.635735058 288.707046563 286.602794042 284.142031755 288.466455386 -- 
2015-07-03_09-19-53 -- 217.756178347 251.325899981 283.70683173 289.218776799 242.097416559 288.612332808 286.576524079 284.314464449 288.369849947 -- 
2015-07-03_09-22-33 -- 224.615381392 254.11360884 284.310841228 289.397541432 244.787667556 289.112149237 287.086168302 284.836480974 288.976595577 -- 
2015-07-03_09-23-25 -- 228.50773987 255.984574738 284.311208199 289.09135933 246.64210458 289.008349303 287.064961383 284.928081637 288.88434259 -- 
2015-07-03_09-24-36 -- 230.962700761 256.924240542 284.462872757 289.182797142 247.453067684 288.798902648 287.002044322 284.849308792 288.432538205 -- 
2015-07-03_09-27-15 -- 235.897961348 259.182206459 285.022474321 289.361975324 249.095723043 289.267948483 287.391164978 285.223255687 289.220901155 -- 
